144
Cell_ADANE Cell_CDANE 0.000000 0.000000 0.000000
Cell_ADANE Cell_CNE 0.000000 0.000000 0.000000
Cell_ANE Cell_A 0.000000 0.000000 0.000000
Cell_ANE Cell_ADA 0.000000 0.000000 0.000000
Cell_ANE Cell_ADANE 0.000000 0.000000 0.000000
Cell_ANE Cell_ANE 0.000000 0.000000 0.000000
Cell_ANE Cell_B 0.000000 0.000000 0.000000
Cell_ANE Cell_BDA 0.000000 0.000000 0.000000
Cell_ANE Cell_BDANE 0.000000 0.000000 0.000000
Cell_ANE Cell_BNE 0.000000 0.000000 0.000000
Cell_ANE Cell_C 0.000000 0.000000 0.000000
Cell_ANE Cell_CDA 0.000000 0.000000 0.000000
Cell_ANE Cell_CDANE 0.000000 0.000000 0.000000
Cell_ANE Cell_CNE 0.000000 0.000000 0.000000
Cell_B Cell_A 0.000000 0.000000 0.000000
Cell_B Cell_ADA 0.000000 0.000000 0.000000
Cell_B Cell_ADANE 0.000000 0.000000 0.000000
Cell_B Cell_ANE 0.000000 0.000000 0.000000
Cell_B Cell_B 0.000000 0.000000 0.000000
Cell_B Cell_BDA 0.000000 0.000000 0.000000
Cell_B Cell_BDANE 0.000000 0.000000 0.000000
Cell_B Cell_BNE 0.000000 0.000000 0.000000
Cell_B Cell_C 0.000000 0.000000 0.000000
Cell_B Cell_CDA 0.000000 0.000000 0.000000
Cell_B Cell_CDANE 0.000000 0.000000 0.000000
Cell_B Cell_CNE 0.000000 0.000000 0.000000
Cell_BDA Cell_A 0.000000 0.000000 0.000000
Cell_BDA Cell_ADA 0.000000 0.000000 0.000000
Cell_BDA Cell_ADANE 0.000000 0.000000 0.000000
Cell_BDA Cell_ANE 0.000000 0.000000 0.000000
Cell_BDA Cell_B 0.000000 0.000000 0.000000
Cell_BDA Cell_BDA 0.000000 0.000000 0.000000
Cell_BDA Cell_BDANE 0.000000 0.000000 0.000000
Cell_BDA Cell_BNE 0.000000 0.000000 0.000000
Cell_BDA Cell_C 0.000000 0.000000 0.000000
Cell_BDA Cell_CDA 0.000000 0.000000 0.000000
Cell_BDA Cell_CDANE 0.000000 0.000000 0.000000
Cell_BDA Cell_CNE 0.000000 0.000000 0.000000
Cell_BDANE Cell_A 0.000000 0.000000 0.000000
Cell_BDANE Cell_ADA 0.000000 0.000000 0.000000
Cell_BDANE Cell_ADANE 0.000000 0.000000 0.000000
Cell_BDANE Cell_ANE 0.000000 0.000000 0.000000
Cell_BDANE Cell_B 0.000000 0.000000 0.000000
Cell_BDANE Cell_BDA 0.000000 0.000000 0.000000
Cell_BDANE Cell_BDANE 0.000000 0.000000 0.000000
Cell_BDANE Cell_BNE 0.000000 0.000000 0.000000
Cell_BDANE Cell_C 0.000000 0.000000 0.000000
Cell_BDANE Cell_CDA 0.000000 0.000000 0.000000
Cell_BDANE Cell_CDANE 0.000000 0.000000 0.000000
Cell_BDANE Cell_CNE 0.000000 0.000000 0.000000
Cell_BNE Cell_A 0.000000 0.000000 0.000000
Cell_BNE Cell_ADA 0.000000 0.000000 0.000000
Cell_BNE Cell_ADANE 0.000000 0.000000 0.000000
Cell_BNE Cell_ANE 0.000000 0.000000 0.000000
Cell_BNE Cell_B 0.000000 0.000000 0.000000
Cell_BNE Cell_BDA 0.000000 0.000000 0.000000
Cell_BNE Cell_BDANE 0.000000 0.000000 0.000000
Cell_BNE Cell_BNE 0.000000 0.000000 0.000000
Cell_BNE Cell_C 0.000000 0.000000 0.000000
Cell_BNE Cell_CDA 0.000000 0.000000 0.000000
Cell_BNE Cell_CDANE 0.000000 0.000000 0.000000
Cell_BNE Cell_CNE 0.000000 0.000000 0.000000
Cell_C Cell_A 0.000000 0.000000 0.000000
Cell_C Cell_ADA 0.000000 0.000000 0.000000
Cell_C Cell_ADANE 0.000000 0.000000 0.000000
Cell_C Cell_ANE 0.000000 0.000000 0.000000
Cell_C Cell_B 0.000000 0.000000 0.000000
Cell_C Cell_BDA 0.000000 0.000000 0.000000
Cell_C Cell_BDANE 0.000000 0.000000 0.000000
Cell_C Cell_BNE 0.000000 0.000000 0.000000
Cell_C Cell_C 0.000000 0.000000 0.000000
Cell_C Cell_CDA 0.000000 0.000000 0.000000
Cell_C Cell_CDANE 0.000000 0.000000 0.000000
Cell_C Cell_CNE 0.000000 0.000000 0.000000
Cell_CDA Cell_A 0.000000 0.000000 0.000000
Cell_CDA Cell_ADA 0.000000 0.000000 0.000000
Cell_CDA Cell_ADANE 0.000000 0.000000 0.000000
Cell_CDA Cell_ANE 0.000000 0.000000 0.000000
Cell_CDA Cell_B 0.000000 0.000000 0.000000
Cell_CDA Cell_BDA 0.000000 0.000000 0.000000
Cell_CDA Cell_BDANE 0.000000 0.000000 0.000000
Cell_CDA Cell_BNE 0.000000 0.000000 0.000000
Cell_CDA Cell_C 0.000000 0.000000 0.000000
Cell_CDA Cell_CDA 0.000000 0.000000 0.000000
Cell_CDA Cell_CDANE 0.000000 0.000000 0.000000
Cell_CDA Cell_CNE 0.000000 0.000000 0.000000
Cell_CDANE Cell_A 0.000000 0.000000 0.000000
Cell_CDANE Cell_ADA 0.000000 0.000000 0.000000
Cell_CDANE Cell_ADANE 0.000000 0.000000 0.000000
Cell_CDANE Cell_ANE 0.000000 0.000000 0.000000
Cell_CDANE Cell_B 0.000000 0.000000 0.000000
Cell_CDANE Cell_BDA 0.000000 0.000000 0.000000
Cell_CDANE Cell_BDANE 0.000000 0.000000 0.000000
Cell_CDANE Cell_BNE 0.000000 0.000000 0.000000
Cell_CDANE Cell_C 0.000000 0.000000 0.000000
Cell_CDANE Cell_CDA 0.000000 0.000000 0.000000
Cell_CDANE Cell_CDANE 0.000000 0.000000 0.000000
Cell_CDANE Cell_CNE 0.000000 0.000000 0.000000
Cell_CNE Cell_A 0.000000 0.000000 0.000000
Cell_CNE Cell_ADA 0.000000 0.000000 0.000000
Cell_CNE Cell_ADANE 0.000000 0.000000 0.000000
Cell_CNE Cell_ANE 0.000000 0.000000 0.000000
Cell_CNE Cell_B 0.000000 0.000000 0.000000
Cell_CNE Cell_BDA 0.000000 0.000000 0.000000
Cell_CNE Cell_BDANE 0.000000 0.000000 0.000000
Cell_CNE Cell_BNE 0.000000 0.000000 0.000000
Cell_CNE Cell_C 0.000000 0.000000 0.000000
Cell_CNE Cell_CDA 0.000000 0.000000 0.000000
Cell_CNE Cell_CDANE 0.000000 0.000000 0.000000
Cell_CNE Cell_CNE 0.000000 0.000000 0.000000
